tk_label_run1,tk_conf_run1,tk_evidence_run1,tk_rationale_run1,tk_label_run2,tk_conf_run2,tk_evidence_run2,tk_rationale_run2,tk_label_run3,tk_conf_run3,tk_evidence_run3,tk_rationale_run3,tk_label_run4,tk_conf_run4,tk_evidence_run4,tk_rationale_run4,job_id
1,80,Collaborate with cross-functional teams to ensure complete test coverage,"The role involves designing and executing test cases, which requires some judgment beyond procedural tasks, but it is still bounded by structured methodologies like Agile/Scrum. The collaboration with cross-functional teams indicates a need for some social interaction, but it does not reach the level of navigating complex stakeholder dynamics. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,82,Collaborate with cross-functional teams to ensure complete test coverage,"The role involves designing and executing manual test cases and working within established testing frameworks, which suggests some procedural structure. However, collaboration with cross-functional teams and participation in agile methodologies indicate some level of institutional judgment is required, albeit within a bounded framework. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",1,80,Collaborate with cross-functional teams to ensure complete test coverage,"The role requires a solid understanding of functional and regression testing, which can be learned with experience and guidance. The collaboration with cross-functional teams and the need for test estimation and planning indicate some level of institutional judgment. However, the tasks are largely procedural and within defined methodologies, making it feasible for a strong junior to grow into the role. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,80,Collaborate with cross-functional teams to ensure complete test coverage,"The role requires some experience-based judgment in designing and executing test cases and collaborating with cross-functional teams, but it is largely bounded by established testing methodologies and procedures. A junior tester could grow into the role with mentoring over time. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",4334837845
1,80,Participate in story grooming session to come with effective test plan,"The role involves designing test plans and participating in defect management, which requires some judgment beyond procedural tasks. However, the structured Agile framework and use of CI tools like Jenkins and Bamboo suggest a bounded methodology. A strong junior could grow into this role with experience and guidance. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",1,80,Participate in story grooming session to come with effective test plan,"The role involves designing test plans and collaborating with Agile teams, requiring some level of judgment and coordination, yet it operates within structured methodologies such as Agile and Continuous Integration. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",1,80,Work with Agile scrum teams and be responsible for the quality of the product,"The role involves structured workflows within Agile methodologies and requires some judgment in test planning and defect management. While experience is beneficial, a strong junior could grow into the role with guidance. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",1,80,Participate in story grooming session to come with effective test plan,"The role involves creating test plans and participating in defect triage, which requires some experience-based judgment. However, the structured Agile framework and use of automated tools suggest that a junior person could manage with mentoring. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",4025994690
1,82,Develops and implements program quality plans and procedures,"The role involves developing and implementing quality plans, which requires some institutional judgment beyond procedural tasks. However, the focus on ensuring conformance to established standards and interfacing with stakeholders suggests a structured workflow. A strong junior with guidance could eventually manage this role. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,83,Develops and implements program quality plans and procedures.,"The role requires developing and implementing quality plans, which includes some judgment but remains within established standards and methodologies. The position involves coordinating with stakeholders and managing corrective actions, indicating a structured workflow with some autonomy. Dominant: Technical. Also present: Social. Absent: Cognitive.",2,87,Develops and implements program quality plans and procedures,"The role requires developing and implementing quality programs, which involves significant judgment and experience beyond what a manual can provide. The need to interface with stakeholders and recommend corrective actions indicates a high level of cognitive and social tacit knowledge. Dominant: Cognitive. Also present: Social, Technical. Absent: none.",1,82,Investigates problems and develops disposition and corrective actions,"The role involves developing and implementing quality plans and procedures, which requires some experience-based judgment. However, the tasks are largely bounded by established standards and procedures, allowing a junior person to grow into the role with mentoring. Dominant: Technical. Also present: Social, Cognitive. Absent: none.",433179097800000000002
1,75,Develop and integrate object-oriented software applications,"The role involves developing and integrating software applications, which requires technical expertise but is bounded by the use of specific languages and environments. The need to troubleshoot and resolve issues suggests some level of judgment beyond procedural tasks, but the structured nature of software development keeps it within TK-1. Dominant: Technical. Also present: Cognitive (problem-solving), Social (team collaboration). Absent: Cognitive (institutional judgment).",1,80,Develop and integrate object-oriented software applications,"The role involves development and integration of software applications within a defined framework using specific tools, which requires experience but not necessarily deep institutional judgment. The ability to troubleshoot and resolve issues indicates some judgment but remains within technical boundaries. Dominant: Technical (local tools). Also present: Social (team environment). Absent: Cognitive.",1,75,Develop and integrate object-oriented software applications,"The role involves developing and integrating software applications, which requires technical skills that can be learned with guidance. The need to troubleshoot and handle multiple tasks in a production environment suggests some level of judgment and experience, but the structured nature of software development and the team environment provide a framework for a strong junior to grow into the role. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",1,80,uncover and resolve issues associated with the development and implementation of test systems,"The role involves troubleshooting and resolving issues in test systems, which requires some experience-based judgment beyond procedural knowledge. However, the tasks are largely bounded by technical frameworks and can be learned with mentoring over time. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",4057520905
1,80,Collaborate with engineering and product teams to investigate and resolve nonconformities.,"The role involves structured testing procedures and compliance with NEBS standards, which are well-documented. However, the need to collaborate with cross-functional teams and conduct root cause analysis indicates some level of institutional judgment and problem-solving beyond mere procedural tasks. Dominant: Technical (local tools/procedures). Also present: Social (team collaboration). Absent: Cognitive.",1,80,Collaborate with engineering and product teams to resolve nonconformities,"The role requires adherence to established NEBS standards and methodologies, which indicates a structured workflow. However, the need to investigate and resolve nonconformities and recommend corrective actions shows some institutional judgment. A strong junior could develop the necessary skills with guidance. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",1,75,Collaborate with engineering and product teams to investigate and resolve nonconformities.,"The role involves structured testing procedures and compliance with NEBS standards, which can be learned from documentation. However, collaboration with cross-functional teams and conducting root cause analysis requires some institutional judgment and experience. A strong junior with guidance could manage this within a few months. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,80,Collaborate with engineering and product teams to investigate and resolve nonconformities,"The role requires some experience-based judgment for root cause analysis and recommending corrective actions, but it is largely guided by NEBS standards and procedures. A junior engineer could grow into the role with mentoring over time. Dominant: Technical (local tools and standards). Also present: Social (team collaboration). Absent: Cognitive.",4264675370
1,75,"Develop, write, review, and implement test procedures","The role involves developing and implementing test procedures, which requires some level of judgment and experience beyond a simple manual. However, the tasks are largely structured and technical, with a focus on following and developing procedures. The role involves collaboration with Systems Engineering, indicating some social interaction, but lacks the deep institutional judgment characteristic of TK-2 roles. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,80,"Develop, write, review, and implement test procedures","The role involves developing and implementing test procedures, which requires some judgment and experience beyond following a script, but still operates within a defined framework. The need for troubleshooting and non-conformance investigations indicates a requirement for some experience, but these tasks are structured and not fully reliant on tacit knowledge. Dominant: Technical (local tools). Also present: Cognitive (problem-solving). Absent: Social.",1,75,"Develop, write, review, and implement test procedures","The role involves developing and implementing test procedures, which requires some institutional judgment and experience, but is bounded by structured methodologies. A strong recent graduate could grow into this role with guidance. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",1,80,"Develop, write, review, and implement test procedures","The role involves developing and implementing test procedures, which requires some experience-based judgment, but the tasks are largely procedural and can be learned with mentoring. The need to troubleshoot non-conforming hardware suggests some cognitive skills, but the role is bounded by established procedures. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",4082677069
1,82,"Design, develop, and maintain robust and scalable test automation frameworks","The role involves designing and maintaining test automation frameworks, which requires some level of institutional judgment and experience beyond a manual. However, the focus on technical skills and structured methodologies like Agile/Scrum suggests a bounded environment where a strong junior could grow with guidance. Dominant: Technical. Also present: Social (cross-functional collaboration). Absent: Cognitive.",1,80,"Design, develop, and maintain robust and scalable test automation frameworks","The role involves designing and maintaining test frameworks, which requires experience beyond a complete manual but is still within a structured methodology. Collaborating with cross-functional teams and mentoring juniors indicates social interaction, yet strategic cognitive judgment is not dominant. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",1,80,"Design, develop, and maintain robust and scalable test automation frameworks","The role involves designing and maintaining test automation frameworks, which requires some level of institutional judgment and experience. However, the tasks are largely bounded by established methodologies and tools, making it feasible for a strong junior to grow into the role with guidance. The need for collaboration with cross-functional teams and mentoring junior engineers indicates a significant social component. Dominant: Technical. Also present: Social, Cognitive. Absent: none.",1,82,"Design, develop, and maintain robust and scalable test automation frameworks","The role requires designing and maintaining test automation frameworks, which involves some level of experience-based judgment, but it is still bounded by established methodologies and tools. A strong junior could grow into this role with mentoring. Dominant: Technical (local tools). Also present: Social (team collaboration), Cognitive (problem-solving). Absent: none.",4014343669
1,80,"Design, develop, and execute test plans and functional test cases","The role involves designing and executing test plans, which requires some judgment beyond procedural tasks, but it is still bounded by established QA methodologies. The collaboration with development teams and automation efforts indicate a need for some social interaction and technical skills. However, the role does not require the deep institutional judgment characteristic of TK-2. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,80,"Design, develop, and execute test plans and functional test cases","The role involves designing and executing test plans and collaborating with cross-functional teams, requiring some institutional judgment and experience. However, tasks are bounded by QA methodologies and automation tools, allowing a skilled junior to grow into the role with guidance. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive (institutional strategy).",1,80,"Design, develop, and execute test plans and functional test cases","The role involves designing and executing test plans, which requires some level of judgment and experience, but it is bounded by established QA processes and methodologies. The technical tasks are codifiable, and a strong junior could grow into the role with guidance. Dominant: Technical. Also present: Social (cross-functional collaboration). Absent: Cognitive.",1,80,"Design, develop, and execute test plans and functional test cases","The role involves designing and executing test plans, which requires some experience-based judgment, but it is largely bounded by established QA processes and methodologies. A junior engineer could grow into the role with mentoring over time. Dominant: Technical (local tools and methods). Also present: Social (cross-functional collaboration). Absent: Cognitive.",3825022238
1,82,Identify inefficiencies with applications quality setups or workflows,"The role involves identifying inefficiencies and implementing solutions, which requires some judgment beyond procedural tasks. However, the focus on standard QA practices and structured testing indicates a bounded framework. A strong junior could grow into this role with experience and guidance. Dominant: Technical (local tools). Also present: Cognitive (judgment in identifying inefficiencies), Social (team coordination). Absent: Cognitive (institutional strategy).",1,82,Lead projects related to Application Development QA enhancements,"The role involves establishing and enforcing QA practices and leading projects, which require some level of judgment and autonomy, but within a defined methodology and toolchain. A strong junior could develop into this role with experience. Dominant: Technical (local tools). Also present: Social (cross-team coordination). Absent: Cognitive.",1,80,Establish and enforce standard QA practices for the IT Team,"The role involves establishing and enforcing QA practices, which requires some institutional judgment and experience. However, the tasks are largely structured within defined methodologies and toolchains, such as CI/CD pipelines and software testing tools, which a strong junior could learn with guidance. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",1,80,Identify inefficiencies with applications quality setups or workflows,"The role involves identifying inefficiencies and implementing solutions, which requires some experience-based judgment beyond procedural tasks. However, the role is still bounded by established QA practices and frameworks, suggesting that a junior person could manage with mentoring. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",4346123372
1,82,Own and drive hardware validation efforts for Semi truck seating systems,"The role involves managing complex testing processes and coordinating with cross-functional teams, which requires some institutional judgment and experience. However, the tasks are largely structured around established testing methodologies and technical skills, such as writing test scripts and using CAD software. A strong junior with guidance could eventually manage these responsibilities. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,82,Manage tests from setup through execution and reporting,"The role involves managing complex testing processes and coordinating with cross-functional teams which requires some institutional judgment. However, it largely operates within the framework of structured testing methodologies and technical skills such as Python scripting and CAD design, indicating TK-1. Dominant: Technical (local tools). Also present: Social (cross-functional coordination). Absent: Cognitive.",1,75,Own and drive hardware validation efforts for Semi truck seating systems,"The role involves managing hardware validation efforts and requires technical skills in test automation and data analysis, which can be learned with guidance. While experience with automotive seating systems is preferred, a strong graduate with a relevant degree and support could grow into the role. Dominant: Technical. Also present: Social (cross-functional communication), Cognitive (managing competing demands). Absent: none.",1,84,Own and drive hardware validation efforts for Semi truck seating systems,"The role involves managing complex testing processes and requires technical expertise in hardware validation and test automation. While it demands some experience-based judgment, particularly in root cause analysis and coordination with cross-functional teams, a strong junior could grow into it with mentoring. Dominant: Technical. Also present: Social. Absent: Cognitive.",4289974988
2,89,Performs investigations independently to assess aberrant events impacting product quality,"The role requires independent investigations and root cause analysis, which involve significant judgment and cannot be fully captured by a manual. The need to assess the effectiveness of CAPAs and communicate deficiencies also indicates a high level of institutional judgment. The role involves coordination with engineering and reporting to management, suggesting a need for social skills to influence and navigate within the organization. Dominant: Cognitive. Also present: Social, Technical. Absen",2,89,Performs investigations independently to assess aberrant events impacting product quality,"The role requires significant institutional judgment to assess aberrant events and perform root cause analyses in complex regulatory environments. The need for independent investigations and decision-making indicates deep cognitive and technical tacit knowledge. Social skills are also important for coordinating with engineering and management. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",2,89,Performs investigations independently to assess aberrant events impacting product quality,"The role requires significant domain experience to independently assess complex quality issues and perform root cause analysis, which cannot be fully captured in a manual. The need for professional judgment in assessing CAPAs and understanding regulatory requirements further indicates deep tacit knowledge. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",2,89,Performs investigations independently to assess aberrant events impacting product quality,"The role requires significant experience-based judgment to assess aberrant events and perform root cause analysis, which cannot be fully captured by manuals. The need for independent investigations and the use of professional judgment in assessing CAPAs indicates a high level of cognitive and technical expertise. Additionally, coordinating with engineering and reporting findings to management requires strong social skills. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",3821930902
1,75,"Lead, manage, and develop a team of 20 to 50 Amazon Associates","The role involves managing and developing a team, which requires some level of institutional judgment and social interaction beyond procedural tasks. However, the focus on compliance, safety programs, and maintaining standards suggests a structured environment where a strong junior could grow into the role with guidance. Dominant: Social. Also present: Cognitive, Technical. Absent: none.",1,76,"Lead, manage, and develop a team of 20 to 50 Amazon Associates","The role involves managing and developing a team, which requires some institutional judgment and experience, but is within a structured operational environment with defined procedures. The focus on leadership and communication suggests a social dimension, but the role does not demand the deep tacit knowledge of TK-2 roles. Dominant: Social. Also present: Technical (processes), Cognitive (self-motivation). Absent: none.",1,75,"Lead, manage, and develop a team of 20 to 50 Amazon Associates","The role involves managing a team and ensuring compliance with safety and quality standards, which requires some judgment and experience. However, the structured environment and defined procedures suggest that a strong junior could grow into the role with guidance. Dominant: Social. Also present: Technical, Cognitive. Absent: none.",1,80,"Lead, manage, and develop a team of 20 to 50 Amazon Associates","The role involves managing and developing a team, which requires some experience-based judgment, but the structured environment and established procedures at Amazon provide a framework that a junior manager could learn within 18-24 months. Dominant: Social. Also present: Technical (processes), Cognitive (self-direction). Absent: none.",3867398177
1,82,Collaborate with development teams to integrate automated tests into CI/CD pipelines,"The role involves significant technical expertise in automated testing and CI/CD integration, which requires experience but is bounded by established frameworks and methodologies. The collaboration with developers and mentoring of quality engineers indicates some social tacit knowledge, but the role lacks the deep institutional judgment characteristic of TK-2. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,84,"Develop, implement, and maintain automated end-to-end tests","The role requires significant technical expertise in automation and CI/CD integration, but operates within defined methodologies and tools, suggesting TK-1. A strong junior could grow into this with mentorship. Dominant: Technical (local tools). Also present: Social (cross-functional collaboration). Absent: Cognitive.",1,80,"Develop, implement, and maintain automated end-to-end tests for complex cloud-based applications","The role involves significant technical tasks such as developing automated test frameworks and integrating them into CI/CD pipelines, which are codifiable and can be learned with guidance. However, the need for collaboration with developers and mentoring quality engineers indicates some social and cognitive skills are required. A strong junior with guidance could manage this role over time. Dominant: Technical. Also present: Social, Cognitive. Absent: none.",1,82,Mentor quality engineers on automation best practices,"The role requires a blend of procedural knowledge and experience-based judgment, particularly in mentoring and integrating tests into CI/CD pipelines. While technical skills are crucial, a strong junior could grow into the role with mentoring. Dominant: Technical (local tools). Also present: Social (team collaboration). Absent: Cognitive.",4142491068
1,82,Lead the QA team in designing and implementing tests,"The role involves leading a QA team and developing testing strategies, which requires some institutional judgment and experience beyond a manual. However, the structured nature of testing methodologies and the ability for a strong junior to grow into the role suggest it is not fully TK-2. Dominant: Technical (testing strategies). Also present: Social (team leadership). Absent: Cognitive.",1,84,Lead the QA team in designing and implementing tests,"The role involves leading a team and designing tests, which requires some institutional judgment but is bounded by established methodologies and tools. A strong junior could grow into this role with mentoring. Dominant: Technical (local tools). Also present: Social (team leadership). Absent: Cognitive.",1,80,Lead the QA team in designing and implementing tests,"The role involves leading a QA team and requires experience in designing and implementing tests, which suggests some institutional judgment. However, the tasks are bounded by established testing methodologies and tools, making it feasible for a strong junior to grow into the role with guidance. Dominant: Technical. Also present: Social (team leadership, collaboration). Absent: Cognitive.",1,82,Lead the QA team in designing and implementing tests,"The role requires leading a team and developing testing strategies, which involves some experience-based judgment. However, the tasks are largely bounded by established testing methodologies and tools, suggesting that a strong junior could grow into the role with mentoring. Dominant: Technical (testing tools and methodologies). Also present: Social (team leadership, collaboration). Absent: Cognitive.",3876211618
1,83,Develop / Update / Maintain automated test scripts based on test plans,"The role involves executing and maintaining test scripts, which are procedural tasks, but also requires significant SAP expertise and cross-functional collaboration, indicating some institutional judgment. The need for 10 years of SAP experience suggests a depth of domain knowledge, but the tasks are still bounded by structured methodologies and tools. Dominant: Technical (local tools). Also present: Social (cross-functional collaboration). Absent: Cognitive.",1,80,"Serve as a client-facing practitioner who sells, leads and implements expert services","The role involves executing regression test scripts and maintaining automated test scripts, which are structured tasks. While the requirement of 10 years of SAP experience suggests a high level of technical expertise, the tasks primarily involve implementing and maintaining existing testing frameworks. The role requires collaboration with functional teams, aligning with TK-1 social interactions. No explicit mention of navigating ambiguity or influencing enterprise-level strategy justifies TK-2. ",2,89,At least 10 years of SAP Subject Matter Expert (SME) experience,"The role requires deep domain expertise in SAP modules and advanced experience with specific automation technologies, which cannot be replaced by a manual. The need for a Secret Security clearance and DoD project experience further indicates the necessity for seasoned judgment and institutional knowledge. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",1,82,Develop / Update / Maintain automated test scripts based on test plans,"The role involves executing and maintaining test scripts, which are procedural tasks, but also requires experience in SAP and automation tools like Tricentis Tosca and Worksoft Certify. The need for cross-functional collaboration and the ability to recommend major changes suggest some experience-based judgment. However, the tasks are largely bounded by existing frameworks and tools, allowing a junior person to grow into the role with mentoring. Dominant: Technical (local tools). Also present: So",3882548481
1,75,Capable of putting across E2E Automation Strategy,"The role involves defining automation strategies and workflows, which require some level of institutional judgment beyond procedural tasks. However, the focus on technical skills and tools like DevOps platforms and CI/CD pipelines suggests a structured methodology that a strong junior could eventually manage with guidance. Dominant: Technical. Also present: Social (stakeholder interaction). Absent: Cognitive.",2,87,Capable of putting across E2E Automation Strategy,"The role involves developing an E2E automation strategy and recommending best practices, which require deep domain mastery and strategic thinking beyond procedural tasks. The ability to set automation roadmaps and influence team skills and framework indicates significant institutional judgment. Dominant: Cognitive (institutional strategy). Also present: Technical (automation tools), Social (stakeholder communication). Absent: none.",2,89,Capable of putting across E2E Automation Strategy,"The role requires developing and implementing an end-to-end automation strategy, which involves significant cognitive and technical expertise that cannot be fully captured in a manual. The need to work with client stakeholders and recommend best practices indicates a high level of social interaction and influence. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",2,85,Capable of putting across E2E Automation Strategy,"The role requires developing and implementing complex automation strategies and solutions, which involves significant experience-based judgment beyond procedural knowledge. The need to work with client stakeholders and recommend best practices indicates a high level of social and cognitive skills. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",4023517209
1,80,"Independently manage testing activities, ensuring efficient and effective testing cycles","The role requires managing testing processes independently and collaborating with cross-functional teams, indicating some level of institutional judgment. However, the focus on SQL, Python, and structured testing methodologies suggests a bounded framework where a strong junior could grow into the role. Dominant: Technical (local tools). Also present: Social (cross-functional collaboration). Absent: Cognitive.",1,76,"Independently manage testing activities, ensuring efficient and effective testing cycles","While the role requires proficiency in SQL and Python, which are technical and codifiable, the need to work independently and manage testing processes suggests some level of institutional judgment. However, the overall framework of testing processes and tools like TestRail and Jira provides structured guidance, allowing for a strong junior to eventually manage with experience and mentoring. Dominant: Technical. Also present: Social (cross-functional collaboration). Absent: Cognitive.",1,80,"Independently manage testing activities, ensuring efficient and effective testing cycles","The role requires a mix of technical skills in SQL and Python, and the ability to manage testing processes independently, which suggests some level of institutional judgment. However, the structured nature of testing methodologies and tools like TestRail and Jira provides a framework that a strong junior could learn with guidance. Collaboration with cross-functional teams indicates a social component, but the role does not require deep cognitive judgment beyond the technical and social aspects. ",1,80,"Independently manage testing activities, ensuring efficient and effective testing cycles","The role requires a blend of procedural knowledge and some experience-based judgment, particularly in managing testing activities independently and collaborating with cross-functional teams. While technical skills in SQL and Python are crucial, the role is bounded by established testing methodologies and tools, allowing a junior person to grow into it with mentoring. Dominant: Technical (local tools). Also present: Social (cross-functional collaboration). Absent: Cognitive.",4294879103
1,83,"Defines and establishes quality assurance procedures, standards, metrics reporting and auditing.","The role involves defining QA procedures and interpreting user requirements, which requires some institutional judgment beyond a manual. However, it is still bounded by pre-established standards and guidelines, indicating a structured workflow. A strong junior could grow into this role with guidance. Dominant: Technical (local tools). Also present: Cognitive (some judgment), Social (team coordination). Absent: Cognitive (institutional strategy).",1,82,"Defines and establishes quality assurance procedures, standards, metrics reporting and auditing","The role involves interpreting user requirements and developing tests, which requires some level of institutional judgment. However, it is bounded by pre-established standards and guidelines, indicating a structured workflow. A strong junior with guidance could eventually manage. Dominant: Technical (local procedures). Also present: Cognitive (some judgment), Social (team interaction). Absent: none.",1,75,"Defines and establishes quality assurance procedures, standards, metrics reporting and auditing.","The role involves defining QA procedures and leading test design, which requires some institutional judgment but is bounded by established standards and guidelines. A strong junior with guidance could manage this role over time. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",1,82,Assumes responsibility and develops expertise for a specific area of functionality,"The role involves defining quality assurance procedures and leading test design, which requires some experience-based judgment. However, it is bounded by pre-established standards and guidelines, allowing a junior person to grow into it with mentoring. Dominant: Technical (local tools). Also present: Social (team coordination), Cognitive (interpretive skills). Absent: Cognitive (institutional strategy).",3905552162
1,82,System-level feature integration and verification,"The role involves significant technical expertise in mobile networks and subscriber management systems, requiring experience that cannot be fully captured in a manual. However, the tasks are largely bounded by established technical frameworks and methodologies, suggesting a strong junior could grow into the role with guidance. Dominant: Technical. Also present: Social (customer interaction). Absent: Cognitive.",1,83,System-level feature integration and verification,"The role involves significant technical tasks like system integration, testing, and troubleshooting in complex telecommunication environments. While it requires substantial technical expertise, the tasks are bounded by established procedures and technologies, suggesting that a strong junior with experience could eventually manage. The role does not explicitly require deep institutional strategy or C-suite level influence. Dominant: Technical (individual/local). Also present: Cognitive (problem-s",2,89,extensive expertise in Mobile Networks Subscriber and Policy Operations,"The role requires deep domain expertise in mobile networks and subscriber operations, which cannot be fully captured in a manual. The need for extensive experience in troubleshooting, system integration, and network migration indicates a reliance on accumulated knowledge and judgment. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",1,82,System-level feature integration and verification,"The role involves significant technical expertise in mobile networks and subscriber management systems, requiring experience in troubleshooting and operational support. However, the tasks are largely bounded by established procedures and technical frameworks, suggesting that a strong junior with mentoring could grow into it. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",4217857473
0,95,Ability to follow instructions meticulously,"The role is entirely procedural, requiring participants to follow specific instructions for photo submissions. No prior experience is necessary, indicating that a novice can perform the tasks with the provided guidelines. Dominant: Technical (individual/local). Also present: none. Absent: Cognitive, Social.",0,95,Ability to follow instructions meticulously,"The task involves following clear instructions to submit photos, with no requirement for prior experience or institutional judgment, indicating procedural tasks that a novice can perform. Dominant: Technical (individual/local). Also present: None. Absent: Cognitive, Social.",0,95,Ability to follow instructions meticulously,"The role involves following straightforward instructions to submit photos, with no prior experience required. Tasks are procedural and can be performed by a novice with a complete manual. Dominant: Technical (individual/local). Also present: Social (basic communication). Absent: Cognitive.",0,95,No prior experience is necessary,"The role is entirely procedural, requiring participants to follow straightforward instructions for photo submission. No experience-based judgment or accumulated wisdom is needed, as tasks are simple and well-defined. Dominant: Technical (individual/local). Also present: none. Absent: Cognitive, Social.",3916256153
1,80,"Lead cross functional collaboration teams to design, write and execute software validation test scripts","The role involves leading cross-functional teams and executing software validation, which requires some institutional judgment and experience. However, the tasks are largely structured around QMS software and validation processes, suggesting a strong framework is in place. A strong junior with guidance could eventually manage these responsibilities. Dominant: Technical. Also present: Social. Absent: Cognitive.",1,82,Lead cross functional collaboration teams,"The role involves leading cross-functional teams and managing QMS software projects, requiring some institutional judgment and coordination skills, but is largely bounded by defined software validation and integration processes. While it involves planning and executing initiatives, these are grounded in technical procedures that can be mapped out. Dominant: Technical (local tools). Also present: Social (cross-functional collaboration). Absent: Cognitive (big-picture strategy).",1,75,"Lead cross functional collaboration teams to design, write and execute software validation test scripts","The role involves leading cross-functional teams and executing software validation, which requires some institutional judgment and experience. However, the tasks are bounded by structured methodologies and technical procedures, allowing a strong junior to grow into the role with guidance. Dominant: Technical. Also present: Social. Absent: Cognitive.",2,87,"Identifies, plans, and executes new software integration initiatives","The role requires leading complex software integration and improvement initiatives, which demand significant experience-based judgment and cross-functional collaboration. The tasks involve unscripted decision-making and strategic planning that go beyond procedural knowledge. Dominant: Cognitive. Also present: Technical, Social. Absent: none.",4279152200
1,82,Build out and load test AWS environment using different components,"The role involves significant technical expertise in cloud environments and video streaming technologies, which are codifiable but require experience to master. The need to troubleshoot and validate upstream components suggests some level of institutional judgment, but the tasks are largely bounded by existing methodologies and tools. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",1,75,Build out and load test AWS environment,"The role requires technical skills in AWS and video streaming technologies, which involve codifiable tasks. It also requires troubleshooting and collaboration with development teams, indicating some institutional judgment, but the tasks are largely within structured methodologies. Dominant: Technical (local tools). Also present: Social (team coordination). Absent: Cognitive.",1,82,Build out and load test AWS environment using different components,"The role involves technical tasks like building and testing AWS environments, which are codifiable and can be learned with guidance. However, troubleshooting video artifacts and streaming performance requires some domain-specific judgment that a manual cannot fully cover. A strong junior with mentoring could grow into this role. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",1,82,Build out and load test AWS environment using different components,"The role requires technical expertise in AWS and video streaming technologies, which are not fully procedural but can be learned with experience. The need to troubleshoot and validate upstream components suggests some cognitive judgment, but the tasks are largely bounded by technical frameworks. Dominant: Technical. Also present: Cognitive, Social. Absent: none.",4294063279
1,75,"Inspect, test, sort, sample, or weigh nonagricultural raw materials","The role involves using precision measuring instruments and complex test equipment, which requires some technical expertise beyond basic procedures. However, the tasks are largely procedural and focused on defect identification, which can be learned with experience. The coordination with project leads suggests some social interaction but not at a strategic level. Dominant: Technical. Also present: Social. Absent: Cognitive.",0,85,"Inspect, test, sort, sample, or weigh nonagricultural raw materials","Tasks are primarily procedural and involve inspecting and testing materials using specified methods and equipment. The role is tool-dependent and does not require institutional judgment or advanced social skills. Dominant: Technical (individual/local). Also present: None. Absent: Cognitive, Social.",1,75,"Inspect, test, sort, sample, or weigh nonagricultural raw materials","The role involves inspecting and testing materials, which can be procedural, but the use of precision instruments and complex test equipment suggests some technical expertise is needed. The requirement for 2+ years of experience with Tactical C5ISR systems indicates a need for some domain-specific knowledge, but not to the extent that it cannot be learned by a strong junior with guidance. Dominant: Technical. Also present: Cognitive. Absent: Social.",1,75,"Inspect, test, sort, sample, or weigh nonagricultural raw materials","The role involves testing and inspecting materials, which requires some experience-based judgment, especially with complex test equipment. However, the tasks are largely procedural and can be learned with mentoring over time. Dominant: Technical (local tools). Also present: Cognitive (judgment in testing). Absent: Social.",3809105026
